Judge,Offense,AverageIncarcerationYear,TotalCasesYear,TotalIncarcerationYears,MaxSentenceYear,MinSentenceYear,StdDevSentenceYear,MedianSentenceYear,ModeSentenceYear,AverageProbationMonth,TotalProbationMonthInstances,TotalIncarcerationMonth,MaxProbationMonth,MinProbationMonth,StdDevProbationMonth,MedianProbationMonth,ModeProbationMonth,County,Judgeid
KURT E KRAMER,"POSS CDS >6 OZ MARIJUANA, >17",364,1,364,364,364,,364,364,36,1,36,36,36,,36,36,CAM,
KURT E KRAMER,POSS CDS/ANALOG - SCHD I II II,198.777777777778,27,5367,1095,0,346.977203123173,0,0,18.6666666666667,27,504,48,0,15.7284651312395,24,0,CAM,
KURT E KRAMER,POSS OF WEAPON FOR UNLAWFUL PU,698.5,4,2794,1460,64,579.823823817775,635,64,0,4,0,0,0,0,0,0,CAM,
KURT E KRAMER,POSSESSION OF FIREARM WHILE CO,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,PROHIBITED WEAPONS AND DEVICES,361,4,1444,540,270,127.294933127757,317,270,18,4,72,48,0,22.9782505861521,12,0,CAM,
KURT E KRAMER,PURCHASE FIREARM PARTS/MANU UN,180,1,180,180,180,,180,180,12,1,12,12,12,,12,12,CAM,
KURT E KRAMER,RECEIVNG STOLEN PROP-KNOW PROP,516.5,6,3099,1460,0,615.611484623216,272,0,26,6,156,48,0,22.0181743112366,30,0,CAM,
KURT E KRAMER,REG OF SEX OFF-NOTICE OF CHANG,364,1,364,364,364,,364,364,12,1,12,12,12,,12,12,CAM,
KURT E KRAMER,REGISTRATION OF SEX OFFENDER-V,0,1,0,0,0,,0,0,48,1,48,48,48,,48,48,CAM,
KURT E KRAMER,RESIST ARR/ELUD-FLIGHT PREVENT,337.142857142857,7,2360,730,0,266.11177386669,365,0,0,7,0,0,0,0,0,0,CAM,
KURT E KRAMER,RESIST ARR/ELUD-USE/THREATEN F,1460,2,2920,1825,1095,516.18795026618,1460,1095,0,2,0,0,0,0,0,0,CAM,
KURT E KRAMER,ROBBERY-INFLICTS BI OR USES FO,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,SEXUAL ASSAULT-VICTIM 13-15 Y/,2190,1,2190,2190,2190,,2190,2190,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,SHOPLIFTING-TAKE MERCH W/O PAY,911.666666666667,3,2735,1460,180,659.399979779597,1095,180,16,3,48,48,0,27.712812921102,0,0,CAM,
KURT E KRAMER,SIMPLE ASSAULT-PURPOSELY/KNOWI,36,5,180,180,0,80.4984471899924,0,0,7.2,5,36,12,0,6.57267069006199,12,12,CAM,
KURT E KRAMER,SIMPLE ASSAULT-THREAT OF SBI B,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,CAM,
KURT E KRAMER,SPECIAL SENTENCE PSL/CSL - VIO,341.444444444444,9,3073,540,13,137.114104955609,365,365,0,9,0,0,0,0,0,0,CAM,
KURT E KRAMER,STALKING-ENGAGE CONDUCT REASON,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,STALKING-STALKING IN VIOLATION,90,2,180,180,0,127.279220613579,90,0,6,2,12,12,0,8.48528137423857,6,0,CAM,
KURT E KRAMER,TAMPERING WITH PHYSICAL EVIDEN,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,TERRORISTIC THREATS-OCCURS DUR,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,TERRORISTIC THREATS-THREAT TO,119,3,357,239,0,119.503138034112,118,0,44,3,132,60,36,13.856406460551,36,36,CAM,
KURT E KRAMER,TERRORISTIC THREATS-THREATEN I,1013.88888888889,9,9125,1825,0,652.36482209812,1095,1095,0,9,0,0,0,0,0,0,CAM,
KURT E KRAMER,THEFT BY UNLAWFL TAKNG-MOVABLE,395.25,8,3162,1460,0,569.76053867267,121.5,0,16.5,8,132,36,0,15.6296421675518,18,0,CAM,
KURT E KRAMER,THEFT-FROM THE PERSON OF ANOTH,602.5,2,1205,1095,110,696.500179468749,602.5,110,30,2,60,60,0,42.4264068711929,30,0,CAM,
KURT E KRAMER,UNLAWFUL POSS WEAP - OTHER WEA,226,4,904,540,0,270.673234731475,182,0,12,4,48,36,0,16.9705627484771,6,0,CAM,
KURT E KRAMER,UNLAWFUL POSS WEAP - RIFLES/SH,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,CAM,
KURT E KRAMER,UNLAWFUL POSS WEAPON - HANDGUN,302.666666666667,3,908,364,180,106.232449530891,364,364,24,3,72,36,12,12,24,12,CAM,
KURT E KRAMER,UNLAWFUL POSS WEAPON-HANDGUNS,1642.5,12,19710,1825,1095,330.154922312651,1825,1825,0,12,0,0,0,0,0,0,CAM,
KURT E KRAMER,WANDERING/PROWLING TO OBTAIN/S,0,3,0,0,0,0,0,0,4,3,12,12,0,6.92820323027551,0,0,CAM,
KURT E KRAMER,WEAPONS-MANU/TRANSPO/DISP /DEF,384.75,4,1539,540,95,210.230627327863,452,540,9,4,36,36,0,18,0,0,CAM,
KURT E KRAMER,WIDESPREAD INJURY OR DAMAGE-FA,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,CAM,
LARA DIFABRIZIO J.S.C.,AGG ASSAULT - ON DOMESTIC VIOL,48,1,48,48,48,,48,48,24,1,24,24,24,,24,24,UNN,
LARA DIFABRIZIO J.S.C.,AGG ASSAULT - STRANGLE DOMESTI,47,1,47,47,47,,47,47,12,1,12,12,12,,12,12,UNN,
LARA DIFABRIZIO J.S.C.,BURGLARY-ENTERING STRUCTURE ET,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,UNN,
LARA DIFABRIZIO J.S.C.,SEXUAL ASSAULT-FORCE/COERCION,1825,1,1825,1825,1825,,1825,1825,0,1,0,0,0,,0,0,UNN,
LARA DIFABRIZIO J.S.C.,SIMPLE ASSAULT-PURPOSELY/KNOWI,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,UNN,
LARA DIFABRIZIO J.S.C.,SPECIAL SENTENCE PSL/CSL - VIO,63,1,63,63,63,,63,63,0,1,0,0,0,,0,0,UNN,
LARA DIFABRIZIO J.S.C.,TERRORISTIC THREATS-THREATEN I,7,1,7,7,7,,7,7,12,1,12,12,12,,12,12,UNN,
LARA DIFABRIZIO J.S.C.,WEAPONS-MANU/TRANSPO/DISP /DEF,609,1,609,609,609,,609,609,0,1,0,0,0,,0,0,UNN,
LEONARD S SACHAR,POSS CDS/ANALOG - SCHD I II II,1460,1,1460,1460,1460,,1460,1460,0,1,0,0,0,,0,0,UNN,
LINDA BAXTER,ABANDON/NEGLECT OF ELDERLY/DIS,1.5,2,3,3,0,2.12132034355964,1.5,0,18,2,36,18,18,0,18,18,OCN,
LINDA BAXTER,ABUSE/ABANDONMENT/CRUELTY & NE,1.73913043478261,23,40,16,0,3.73213796033061,0,0,15.2608695652174,23,351,24,12,4.32978470286024,12,12,OCN,
LINDA BAXTER,AGG ASSAULT - ON DOMESTIC VIOL,99.75,4,399,364,5,176.297806755123,15,5,20.25,4,81,24,15,4.5,21,24,OCN,
LINDA BAXTER,AGG ASSAULT - STRANGLE DOMESTI,42.3333333333333,9,381,180,0,78.1088983407141,6,0,17.3333333333333,9,156,24,0,8.18535277187245,18,24,OCN,
LINDA BAXTER,AGG ASSAULT-ASSAULT ON A HEALT,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,OCN,
LINDA BAXTER,AGG ASSAULT-ATTEMPT/CAUSE BI W,50.7692307692308,13,660,300,0,93.0422429564065,8,0,19.8461538461538,13,258,24,18,2.88230676849157,18,18,OCN,
LINDA BAXTER,AGG ASSAULT-ATTEMPT/CAUSE SIGN,53.6666666666667,12,644,364,0,110.314701347252,6,6,20.25,12,243,36,12,6.15149649198543,18,18,OCN,
LINDA BAXTER,AGG ASSAULT-CAUSE INJURY WITH,5.33333333333333,9,48,9,0,3.74165738677394,7,2,18.3333333333333,9,165,24,15,2.34520787991171,18,18,OCN,
LINDA BAXTER,AGG ASSAULT-ON LAW ENFORCEMENT,3.3,10,33,11,0,3.62246079650591,2,0,12.9,10,129,18,0,5.30094331227943,12,12,OCN,
LINDA BAXTER,AGG SEX ASSAULT-DURING ROBBERY,7300,1,7300,7300,7300,,7300,7300,0,1,0,0,0,,0,0,OCN,
LINDA BAXTER,AGG SEX ASSAULT-V>=13 & <16-D,3100,1,3100,3100,3100,,3100,3100,0,1,0,0,0,,0,0,OCN,
LINDA BAXTER,ASSAULT BY AUTO/VESSEL BI VIOL,18.1,20,362,270,0,62.5980494063009,0,0,20.75,20,415,30,12,5.30019860601071,18,18,OCN,
LINDA BAXTER,ASSAULT BY AUTO/VESSEL SBI VIO,0,2,0,0,0,0,0,0,27,2,54,36,18,12.7279220613579,27,18,OCN,
LINDA BAXTER,ASSAULT BY AUTO/VESSEL-RECKLES,1.5,2,3,3,0,2.12132034355964,1.5,0,21,2,42,27,15,8.48528137423857,21,15,OCN,
LINDA BAXTER,"BAD CHECKS-VALUE $1,000-<$75,0",2,1,2,2,2,,2,2,0,1,0,0,0,,0,0,OCN,
LINDA BAXTER,BURGLARY-ENTERING STRUCTURE ET,78.5348837209302,43,3377,1460,0,309.487544855717,5,0,17.5116279069767,43,753,48,0,7.51941009915024,18,18,OCN,
LINDA BAXTER,BURGLARY-REMAIN IN STRUCTURE E,1,1,1,1,1,,1,1,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,CALLING 911 WITHOUT NEEDING 91,6.5,2,13,7,6,0.707106781186548,6.5,6,18,2,36,18,18,0,18,18,OCN,
LINDA BAXTER,CAUSING SERIOUS INJURY DRIVING,0,2,0,0,0,0,0,0,21,2,42,24,18,4.24264068711929,21,18,OCN,
LINDA BAXTER,CDS - MANU/DIST/PWID - HEROIN/,99.4375,16,1591,1095,0,274.43662747527,0,0,14.625,16,234,36,0,7.2560319734687,12,12,OCN,
LINDA BAXTER,CDS - MANU/DIST/PWID - MARIJ<1,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,CDS - MANU/DIST/PWID - MARIJ=/,4.33333333333333,3,13,7,0,3.78593889720018,6,0,14,3,42,18,12,3.46410161513775,12,12,OCN,
LINDA BAXTER,CDS - MANU/DIST/PWID - OTHER S,0.4,5,2,2,0,0.894427190999916,0,0,14.4,5,72,18,12,2.50998007960223,15,12,OCN,
LINDA BAXTER,CDS-MANU/DIST/PWID-MARIJ=/>1OZ,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,CERTAIN PERSONS NOT TO HAVE WE,3.66666666666667,3,11,6,0,3.21455025366432,5,0,19,3,57,24,15,4.58257569495584,18,15,OCN,
LINDA BAXTER,CIRCULATE FALSE REPORT OF IMPE,3,2,6,3,3,0,3,3,15,2,30,18,12,4.24264068711929,15,12,OCN,
LINDA BAXTER,CONSPIRACY,1.25,4,5,5,0,2.5,0,0,15,4,60,18,12,3.46410161513775,15,12,OCN,
LINDA BAXTER,CONSPIRACY - AGREE/AID IN COND,2,1,2,2,2,,2,2,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,CONSPIRACY - AGREE/ENGAGE IN C,6.76428571428571,140,947,364,0,43.3110899640567,0,0,15,140,2100,24,0,4.18114988830695,15,12,OCN,
LINDA BAXTER,CONTEMPT - VIOLATE DV ORDER BY,8,1,8,8,8,,8,8,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,CONTEMPT-VIOLATE JUDICIAL/REST,12,1,12,12,12,,12,12,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,CONTRACTOR - MUST REGISTER DIV,7.33333333333333,3,22,18,1,9.29157324317757,3,1,22,3,66,24,18,3.46410161513775,24,24,OCN,
LINDA BAXTER,CREDIT CARD CRIME-CRED CARD TH,0,2,0,0,0,0,0,0,18,2,36,18,18,0,18,18,OCN,
LINDA BAXTER,CREDIT CARD THEFT - FRAUDULENT,5,9,45,30,0,9.8488578017961,0,0,16.6666666666667,9,150,24,12,4,18,18,OCN,
LINDA BAXTER,CRIMINAL ATTEMPT - PURPOSELY E,9.5,2,19,12,7,3.53553390593274,9.5,7,15,2,30,18,12,4.24264068711929,15,12,OCN,
LINDA BAXTER,CRIMINAL MISCHIEF-DAMAGE PROPE,4.18181818181818,11,46,32,0,9.35754435541913,1,0,17.5454545454545,11,193,40,12,8.40670727887722,15,12,OCN,
LINDA BAXTER,CRIMINAL SEXUAL CONTACT,4.33333333333333,3,13,8,2,3.21455025366432,3,2,16,3,48,18,12,3.46410161513775,18,18,OCN,
LINDA BAXTER,CRIMINAL TRESPASS-RESEARCH FAC,37,4,148,90,0,40.0749298190278,29,0,18,4,72,24,12,4.89897948556636,18,18,OCN,
LINDA BAXTER,CRUELTY & NEGLECT OF CHILDREN,1.33333333333333,9,12,5,0,1.80277563773199,0,0,13.3333333333333,9,120,18,12,2.64575131106459,12,12,OCN,
LINDA BAXTER,CYBER HARASS SEND/POST OBSCENE,0,2,0,0,0,0,0,0,12,2,24,12,12,0,12,12,OCN,
LINDA BAXTER,CYBER HARRASSMENT- THREATEN IN,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,DEFRAUD ADMIN OF DRUG TEST - C,364,1,364,364,364,,364,364,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,ENDANGERING AN INJURED VICTIM,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,ENDANGERING-ABUSE/NEGLECT OF A,5.5,2,11,11,0,7.77817459305202,5.5,0,19.5,2,39,24,15,6.36396103067893,19.5,15,OCN,
LINDA BAXTER,ENDANGERING-SEXUAL CONDUCT WIT,317,2,634,364,270,66.4680374315355,317,270,0,2,0,0,0,0,0,0,OCN,
LINDA BAXTER,FAILURE TO MAKE LAWFUL DISPOSI,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,FALSE REPRT TO LAW ENFOR-FICT,0,3,0,0,0,0,0,0,14,3,42,15,12,1.73205080756888,15,15,OCN,
LINDA BAXTER,FENCING-DEALING IN STOLEN PROP,90,1,90,90,90,,90,90,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,FORGERY-FALSE AUTH OF A WRITIN,0,2,0,0,0,0,0,0,12,2,24,12,12,0,12,12,OCN,
LINDA BAXTER,FORGERY-UTTER FORGED DOCS-GOV,2.5,4,10,7,0,3.1091263510296,1.5,0,13.5,4,54,24,0,10.2469507659596,15,0,OCN,
LINDA BAXTER,IDENTITY CRIME-REP SELF AS ANO,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,IMPERSONATE A LAW ENFORCEMENT,0,2,0,0,0,0,0,0,18,2,36,18,18,0,18,18,OCN,
LINDA BAXTER,INTERFER W/CUSTODY-TAKE CHILD,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,INVASION OF PRIVACY-OBSERVE SE,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,KNOW POSS/VIEW/CTRL 1K<100K CH,1460,1,1460,1460,1460,,1460,1460,0,1,0,0,0,,0,0,OCN,
LINDA BAXTER,KNOW POSS/VIEW/CTRL <1K ITEMS,1.75,4,7,2,1,0.5,2,2,4.5,4,18,18,0,9,0,0,OCN,
LINDA BAXTER,LEWDNESS - OBSERVED BY CHILD <,3,3,9,9,0,5.19615242270663,0,0,20,3,60,30,12,9.16515138991168,18,12,OCN,
LINDA BAXTER,LURE/ENTICE CHILD BY VARIOUS M,1460,2,2920,1825,1095,516.18795026618,1460,1095,0,2,0,0,0,0,0,0,OCN,
LINDA BAXTER,MANUF/DISTR CDS OR INTENT TO M,66.5405405405406,37,2462,1095,0,250.110597158159,0,0,13.1351351351351,37,486,24,0,4.37900395931263,12,12,OCN,
LINDA BAXTER,OBSTRUCT ADMIN OF LAW-OBSTRUCT,6,4,24,22,0,10.7082522694727,1,0,15.75,4,63,18,12,2.87228132326901,16.5,18,OCN,
LINDA BAXTER,OPERATE MV DURING LICENSE SUSP,202.02380952381,42,8485,365,180,60.63746249889,180,180,10.4285714285714,42,438,18,0,5.14256677461352,12,12,OCN,
LINDA BAXTER,"POSS CDS - > 50G MARIJUANA, 5G",6.75,4,27,25,0,12.2031416719903,1,0,12,4,48,12,12,0,12,12,OCN,
LINDA BAXTER,POSS CDS/ANALOG - SCHD I II II,37.0347826086957,115,4259,1095,0,149.800565105321,0,0,16.095652173913,115,1851,30,0,5.52502109711536,18,18,OCN,
LINDA BAXTER,POSS DEVICE TO DEFRAUD ADMINIS,180,2,360,360,0,254.558441227157,180,0,9,2,18,18,0,12.7279220613579,9,0,OCN,
LINDA BAXTER,POSS OF WEAPON FOR UNLAWFUL PU,79.2,5,396,364,0,159.535889379161,7,0,15,5,75,18,12,3,15,12,OCN,
LINDA BAXTER,POSS/DIST - IMITATION CDS - IM,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,POSS/OBTAIN SYNTHETIC CANNABIN,2,1,2,2,2,,2,2,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,POSSESSION OF FIREARM BY MINOR,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,PRESC/LEGEND DRUGS-DISTRIBUTE,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,PRESC/LEGEND DRUGS-POSS WITHOU,11,1,11,11,11,,11,11,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,PROHIBITED WEAPONS AND DEVICES,2,4,8,8,0,4,0,0,13.5,4,54,18,12,3,12,12,OCN,
LINDA BAXTER,PROHIBITED WEAPONS/ DEVICES-BO,180,1,180,180,180,,180,180,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,RECEIVNG STOLEN PROP-KNOW PROP,1,3,3,2,0,1,1,0,13,3,39,15,12,1.73205080756888,12,12,OCN,
LINDA BAXTER,RECKLESS DEATH BY AUTO OR VESS,2555,1,2555,2555,2555,,2555,2555,0,1,0,0,0,,0,0,OCN,
LINDA BAXTER,REG OF SEX OFF-NOTICE OF CHANG,3.66666666666667,6,22,7,0,3.66969571853944,4,7,12,6,72,18,0,6.29285308902091,13.5,12,OCN,
LINDA BAXTER,REGISTRATION OF SEX OFFENDER-V,12,1,12,12,12,,12,12,24,1,24,24,24,,24,24,OCN,
LINDA BAXTER,RESIST ARR/ELUD-AFTER INSTRUCT,55,17,935,180,0,83.3156647936029,2,0,14.2941176470588,17,243,24,12,3.44174203497213,12,12,OCN,
LINDA BAXTER,RESIST ARR/ELUD-FLIGHT PREVENT,2,5,10,7,0,2.91547594742265,1,0,16.2,5,81,24,12,5.01996015920445,15,12,OCN,
LINDA BAXTER,RESIST ARR/ELUD-MV OP- RISK OF,1095,3,3285,1095,1095,0,1095,1095,0,3,0,0,0,0,0,0,OCN,
LINDA BAXTER,RESIST ARR/ELUD-USE/THREATEN F,2.83333333333333,6,17,9,0,3.81663027639129,1,0,14,6,84,18,12,3.09838667696593,12,12,OCN,
LINDA BAXTER,SHOPLIFTING,0,1,0,0,0,,0,0,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,SHOPLIFTING-TAKE MERCH W/O PAY,14.625,8,117,90,0,30.9235809236715,2.5,0,15.75,8,126,24,12,4.46414285485707,15,12,OCN,
LINDA BAXTER,SHOPLIFTING-TAKE MERCH W/OUT P,12.8571428571429,7,90,90,0,34.0168025708305,0,0,10.7142857142857,7,75,15,0,4.85504156227612,12,12,OCN,
LINDA BAXTER,SPECIAL SENTENCE PSL/CSL - VIO,46,2,92,90,2,62.2253967444162,46,2,0,2,0,0,0,0,0,0,OCN,
LINDA BAXTER,STALKING-ENGAGE CONDUCT REASON,6,3,18,10,0,5.29150262212918,8,0,18,3,54,24,12,6,18,12,OCN,
LINDA BAXTER,TAMPER W/PUB RECS-USE OR FILE,0,1,0,0,0,,0,0,30,1,30,30,30,,30,30,OCN,
LINDA BAXTER,TERRORISTIC THREATS-THREAT TO,9.33333333333333,6,56,33,0,11.9944431578405,6.5,0,18,6,108,24,12,3.79473319220206,18,18,OCN,
LINDA BAXTER,TERRORISTIC THREATS-THREATEN I,7.75,4,31,25,0,11.842719282327,3,0,18.75,4,75,24,15,3.77491721763538,18,18,OCN,
LINDA BAXTER,THEFT BY DECEPTION,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,OCN,
LINDA BAXTER,THEFT BY DECEPTION-VALUE $200-,45.5,2,91,90,1,62.9325035256027,45.5,1,24,2,48,36,12,16.9705627484771,24,12,OCN,
LINDA BAXTER,THEFT BY DECEPTION-VALUE $500-,24.375,16,390,180,0,59.3080938827071,0,0,26,16,416,60,0,17.1580884716218,24,24,OCN,
LINDA BAXTER,THEFT BY UNLAWFL TAKNG-MOVABLE,8.36956521739131,46,385,146,0,25.4482993936527,1,0,19.4347826086957,46,894,60,0,9.18368643946196,18,18,OCN,
LINDA BAXTER,THEFT OF SERVICES-KNOW SERVCES,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,OCN,
LINDA BAXTER,THROWING BODILY FLUID AT LAW E,5,4,20,13,0,6.27162924074226,3.5,0,15.75,4,63,24,6,7.5,16.5,6,OCN,
LINDA BAXTER,TRADEMARK COUNT:DISP ETC CNTFE,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,UNLAW TAKING MEANS OF CONVEYAN,7.5,4,30,15,0,6.45497224367903,7.5,0,15.75,4,63,18,12,2.87228132326901,16.5,18,OCN,
LINDA BAXTER,UNLAWFUL POSS WEAP - OTHER WEA,0,6,0,0,0,0,0,0,16,6,96,24,12,4.89897948556636,15,12,OCN,
LINDA BAXTER,UNLAWFUL POSS WEAP - RIFLES/SH,7,1,7,7,7,,7,7,18,1,18,18,18,,18,18,OCN,
LINDA BAXTER,UNLAWFUL POSS WEAPON - HANDGUN,1.66666666666667,6,10,10,0,4.08248290463863,0,0,15,6,90,18,12,3.286335345031,15,12,OCN,
LINDA BAXTER,UNLAWFUL POSS WEAPON-HANDGUNS,8,1,8,8,8,,8,8,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,VIOLATION OF REG PROVISION - F,0,1,0,0,0,,0,0,12,1,12,12,12,,12,12,OCN,
LINDA BAXTER,WANDERING/PROWLING TO OBTAIN/S,0,2,0,0,0,0,0,0,6,2,12,12,0,8.48528137423857,6,0,OCN,
LINDA BAXTER,WITNESS TAMPERING-TO CAUSE FLS,7,1,7,7,7,,7,7,18,1,18,18,18,,18,18,OCN,
LINDA LAWHUN,ABUSE/ABANDONMENT/CRUELTY & NE,90,6,540,540,0,220.454076850486,0,0,13,6,78,24,0,9.61249187255833,12,12,SLM,
LINDA LAWHUN,AGG ARSON-PURP DESTROY STRUCTU,2555,1,2555,2555,2555,,2555,2555,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,AGG ARSON-PURPOSE OR KNOWING D,1460,1,1460,1460,1460,,1460,1460,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,AGG ASSAULT - ON DOMESTIC VIOL,364,1,364,364,364,,364,364,24,1,24,24,24,,24,24,SLM,
LINDA LAWHUN,AGG ASSAULT - STRANGLE DOMESTI,547.5,2,1095,1095,0,774.28192539927,547.5,0,18,2,36,36,0,25.4558441227157,18,0,SLM,
LINDA LAWHUN,AGG ASSAULT W/ FIREARM,405,4,1620,540,0,270,540,540,6,4,24,24,0,12,0,0,SLM,
LINDA LAWHUN,AGG ASSAULT-ASSAULT ON CORREC/,1095,1,1095,1095,1095,,1095,1095,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,AGG ASSAULT-ATTEMPT/CAUSE BI W,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,SLM,
LINDA LAWHUN,AGG ASSAULT-ATTEMPT/CAUSE SBI,1642.5,2,3285,1825,1460,258.09397513309,1642.5,1460,0,2,0,0,0,0,0,0,SLM,
LINDA LAWHUN,AGG ASSAULT-ATTEMPT/CAUSE SIGN,438,5,2190,1095,0,599.756200468157,0,0,14.4,5,72,24,0,13.145341380124,24,24,SLM,
LINDA LAWHUN,AGG ASSAULT-CAUSE INJURY WITH,0,1,0,0,0,,0,0,36,1,36,36,36,,36,36,SLM,
LINDA LAWHUN,AGG ASSAULT-ON LAW ENFORCEMENT,274.4,5,1372,540,0,218.478374215848,364,364,7.2,5,36,24,0,10.733126291999,0,0,SLM,
LINDA LAWHUN,AGG CRIMINAL SEXUAL CONTACT-FO,365,1,365,365,365,,365,365,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,AGG SEX ASSAULT-VIC >=13 & <16,5475,1,5475,5475,5475,,5475,5475,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,AGGRAVATED MANSLAUGHTER-EXTREM,7300,2,14600,9125,5475,2580.9397513309,7300,5475,0,2,0,0,0,0,0,0,SLM,
LINDA LAWHUN,AGGRAVATED SEXUAL ASSAULT - VI,5475,1,5475,5475,5475,,5475,5475,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,ASSAULT BY AUTO/VESSEL BI VIOL,0,2,0,0,0,0,0,0,30,2,60,36,24,8.48528137423857,30,24,SLM,
LINDA LAWHUN,ASSAULT BY AUTO/VESSEL SBI VIO,364,1,364,364,364,,364,364,36,1,36,36,36,,36,36,SLM,
LINDA LAWHUN,ASSAULT BY AUTO/VESSEL-RECKLES,0,3,0,0,0,0,0,0,8,3,24,12,0,6.92820323027551,12,12,SLM,
LINDA LAWHUN,BAIL JUMPING - UNDERLYING OFFE,180,1,180,180,180,,180,180,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,BAIL JUMPING -UNDERLYING OFFEN,0,1,0,0,0,,0,0,60,1,60,60,60,,60,60,SLM,
LINDA LAWHUN,BURGLARY TOOLS - MANUFACTURE/P,75,1,75,75,75,,75,75,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,BURGLARY-ENTERING STRUCTURE ET,750.808510638298,47,35288,1825,0,572.30231590966,1095,1095,9.19148936170213,47,432,60,0,15.6686314957935,0,0,"GLO, SLM",
LINDA LAWHUN,BURGLARY-NO BI AND/OR UNARMED,317,2,634,364,270,66.4680374315355,317,270,0,2,0,0,0,0,0,0,SLM,
LINDA LAWHUN,BURGLARY-REMAIN IN STRUCTURE E,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,SLM,
LINDA LAWHUN,CALLING 911 WITHOUT NEEDING 91,279.666666666667,3,839,540,146,225.482445732109,153,146,8,3,24,12,0,6.92820323027551,12,12,SLM,
LINDA LAWHUN,CAUSING DEATH WHILE DRIVING W/,0,1,0,0,0,,0,0,48,1,48,48,48,,48,48,SLM,
LINDA LAWHUN,CAUSING SERIOUS INJURY DRIVING,0,3,0,0,0,0,0,0,26,3,78,36,18,9.16515138991168,24,18,SLM,
LINDA LAWHUN,CDS - MANU/DIST/PWID - HEROIN/,938.333333333333,18,16890,3650,0,997.201554940861,729.5,0,6.66666666666667,18,120,24,0,10.267023166716,0,0,SLM,
LINDA LAWHUN,CDS - MANU/DIST/PWID - MARIJ >,0,1,0,0,0,,0,0,24,1,24,24,24,,24,24,SLM,
LINDA LAWHUN,CDS - MANU/DIST/PWID - MARIJ<1,540,1,540,540,540,,540,540,0,1,0,0,0,,0,0,SLM,
LINDA LAWHUN,CDS - MANU/DIST/PWID - MARIJ=/,0,1,0,0,0,,0,0,48,1,48,48,48,,48,48,SLM,
