Judge,Offense,AverageIncarcerationYear,TotalCasesYear,TotalIncarcerationYears,MaxSentenceYear,MinSentenceYear,StdDevSentenceYear,MedianSentenceYear,ModeSentenceYear,AverageProbationMonth,TotalProbationMonthInstances,TotalIncarcerationMonth,MaxProbationMonth,MinProbationMonth,StdDevProbationMonth,MedianProbationMonth,ModeProbationMonth,ID
JUSTINE A NICCOLLAI,CONSPIRACY,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3139
JUSTINE A NICCOLLAI,CONSPIRACY - AGREE/AID IN COND,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3140
JUSTINE A NICCOLLAI,CONSPIRACY - AGREE/ENGAGE IN C,912.5,4,3650,1460,0,632.1985447626403,1095.0,1095,4.5,4,18,18,0,9.0,0.0,0,3141
JUSTINE A NICCOLLAI,CONTEMPT - VIOLATE DV ORDER BY,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3142
JUSTINE A NICCOLLAI,CONTEMPT-VIOLATE JUDICIAL/REST,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3143
JUSTINE A NICCOLLAI,CREDIT CARD THEFT - FRAUDULENT,547.5,2,1095,1095,0,774.2819253992695,547.5,0,3.0,2,6,6,0,4.242640687119285,3.0,0,3144
JUSTINE A NICCOLLAI,CRIMINAL ATTEMPT - PURPOSELY E,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,3145
JUSTINE A NICCOLLAI,CRIMINAL MISCHIEF-DAMAGE PROPE,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3146
JUSTINE A NICCOLLAI,CRIMINAL SEXUAL CONTACT,270.0,2,540,540,0,381.8376618407357,270.0,0,30.0,2,60,60,0,42.42640687119285,30.0,0,3147
JUSTINE A NICCOLLAI,CRIMINAL TRESPASS-RESEARCH FAC,0.0,1,0,0,0,,0.0,0,18.0,1,18,18,18,,18.0,18,3148
JUSTINE A NICCOLLAI,CRUELTY & NEGLECT OF CHILDREN,60.0,3,180,180,0,103.92304845413264,0.0,0,24.0,3,72,60,0,31.74901573277509,12.0,0,3149
JUSTINE A NICCOLLAI,CYBER HARASS SEND/POST OBSCENE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3150
JUSTINE A NICCOLLAI,DISORDERLY CONDUCT-IMPROP BEHA,0.0,3,0,0,0,0.0,0.0,0,8.0,3,24,24,0,13.856406460551018,0.0,0,3151
JUSTINE A NICCOLLAI,ENDANGERING - PHOTOGRAPH/FILM,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,3152
JUSTINE A NICCOLLAI,ENDANGERING-ABUSE/NEGLECT OF A,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3153
JUSTINE A NICCOLLAI,ENDANGERING-SEXUAL CONDUCT WIT,3650.0,1,3650,3650,3650,,3650.0,3650,0.0,1,0,0,0,,0.0,0,3154
JUSTINE A NICCOLLAI,HINDERING-FALSE INFO-UNDERLYIN,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3155
JUSTINE A NICCOLLAI,IDENTITY CRIME-IMPERSONATN-VAL,0.0,2,0,0,0,0.0,0.0,0,15.0,2,30,30,0,21.213203435596427,15.0,0,3156
JUSTINE A NICCOLLAI,INVASION OF PRIVACY-RECORD SEX,912.5,2,1825,1825,0,1290.4698756654493,912.5,0,18.0,2,36,36,0,25.45584412271571,18.0,0,3157
JUSTINE A NICCOLLAI,KNOWING LEAVING SCENE OF MV AC,2555.0,1,2555,2555,2555,,2555.0,2555,0.0,1,0,0,0,,0.0,0,3158
JUSTINE A NICCOLLAI,KNOWINGLY LEAVE SCENE OF ACCID,0.0,1,0,0,0,,0.0,0,30.0,1,30,30,30,,30.0,30,3159
JUSTINE A NICCOLLAI,MANUF/DISTR CDS OR INTENT TO M,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,3160
JUSTINE A NICCOLLAI,OBSTRUCT ADMIN OF LAW-OBSTRUCT,0.0,1,0,0,0,,0.0,0,18.0,1,18,18,18,,18.0,18,3161
JUSTINE A NICCOLLAI,POSS CDS-FAILS TO GIVE CDS TO,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,3162
JUSTINE A NICCOLLAI,POSS CDS/ANALOG - SCHD I II II,276.7931034482759,29,8027,1825,0,540.0907582005048,0.0,0,12.0,29,348,36,0,12.626502739419632,12.0,0,3163
JUSTINE A NICCOLLAI,PRESC/LEGEND DRUGS-DISTRIBUTE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3164
JUSTINE A NICCOLLAI,RECEIVING STOLEN PROPERTY-VALU,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3165
JUSTINE A NICCOLLAI,RECEIVNG STOLEN PROP-KNOW PROP,273.75,4,1095,1095,0,547.5,0.0,0,12.0,4,48,36,0,16.97056274847714,6.0,0,3166
JUSTINE A NICCOLLAI,REGISTRATION OF SEX OFFENDER-V,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3167
JUSTINE A NICCOLLAI,RESIST ARR/ELUD-AFTER INSTRUCT,486.6666666666667,3,1460,1460,0,842.9313930168536,0.0,0,14.0,3,42,30,0,15.0996688705415,12.0,0,3168
JUSTINE A NICCOLLAI,RESIST ARR/ELUD-FLIGHT PREVENT,0.0,1,0,0,0,,0.0,0,30.0,1,30,30,30,,30.0,30,3169
JUSTINE A NICCOLLAI,RESIST ARR/ELUD-MV OP- RISK OF,2007.5,2,4015,2190,1825,258.0939751330898,2007.5,1825,0.0,2,0,0,0,0.0,0.0,0,3170
JUSTINE A NICCOLLAI,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,1,0,0,0,,0.0,0,4.0,1,4,4,4,,4.0,4,3171
JUSTINE A NICCOLLAI,RIOT USE/PLAN FIREARMS OR DEAD,0.0,2,0,0,0,0.0,0.0,0,18.0,2,36,18,18,0.0,18.0,18,3172
JUSTINE A NICCOLLAI,ROBBERY-INFLICTS BI OR USES FO,682.5,2,1365,1095,270,583.3630944789018,682.5,270,0.0,2,0,0,0,0.0,0.0,0,3173
JUSTINE A NICCOLLAI,ROBBERY-THREAT OR FEAR OF BI,270.0,1,270,270,270,,270.0,270,0.0,1,0,0,0,,0.0,0,3174
JUSTINE A NICCOLLAI,SEX OFFENDER FAILURE TO REGIST,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3175
JUSTINE A NICCOLLAI,SEXUAL ASSAULT-VIC < 13 & DEF,3406.6666666666665,3,10220,4380,2920,842.9313930168536,2920.0,2920,0.0,3,0,0,0,0.0,0.0,0,3176
JUSTINE A NICCOLLAI,SHOPLIFTING-TAKE MERCH W/O PAY,0.0,3,0,0,0,0.0,0.0,0,28.0,3,84,36,24,6.928203230275509,24.0,24,3177
JUSTINE A NICCOLLAI,SIMPLE ASSAULT-PURPOSELY/KNOWI,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3178
JUSTINE A NICCOLLAI,SIMPLE ASSAULT-THREAT OF SBI B,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3179
JUSTINE A NICCOLLAI,STALKING-STALKING IN VIOLATION,364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,3180
JUSTINE A NICCOLLAI,TERRORISTIC THREATS-THREATEN I,547.5,2,1095,1095,0,774.2819253992695,547.5,0,1.5,2,3,3,0,2.1213203435596424,1.5,0,3181
JUSTINE A NICCOLLAI,THEFT BY DECEPTION-VALUE $200-,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3182
JUSTINE A NICCOLLAI,THEFT BY DECEPTION-VALUE $500-,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3183
JUSTINE A NICCOLLAI,THEFT BY UNLAWFL TAKNG-MOVABLE,0.0,6,0,0,0,0.0,0.0,0,24.0,6,144,36,6,12.0,30.0,30,3184
JUSTINE A NICCOLLAI,THEFT OF SERVICES-KNOW SERVCES,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3185
JUSTINE A NICCOLLAI,THEFT-FROM THE PERSON OF ANOTH,0.0,2,0,0,0,0.0,0.0,0,18.0,2,36,24,12,8.48528137423857,18.0,12,3186
JUSTINE A NICCOLLAI,THROWING BODILY FLUID AT LAW E,360.0,3,1080,540,0,311.7691453623979,540.0,540,6.0,3,18,18,0,10.392304845413264,0.0,0,3187
JUSTINE A NICCOLLAI,UNLAW TAKING MEANS OF CONVEYAN,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3188
JUSTINE A NICCOLLAI,UNLAWFUL POSS OF HANDGUN W/OUT,1180.0,6,7080,1275,1095,93.27379053088815,1177.5,1095,0.0,6,0,0,0,0.0,0.0,0,3189
JUSTINE A NICCOLLAI,UNLAWFUL POSS WEAP - OTHER WEA,0.0,3,0,0,0,0.0,0.0,0,16.0,3,48,18,12,3.4641016151377544,18.0,18,3190
JUSTINE A NICCOLLAI,UNLAWFUL POSS WEAPON - HANDGUN,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3191
JUSTINE A NICCOLLAI,UNLAWFUL POSS WEAPON-HANDGUNS,1825.0,4,7300,1825,1825,0.0,1825.0,1825,0.0,4,0,0,0,0.0,0.0,0,3192
JUSTINE A NICCOLLAI,USE/POSS W/INTENT TO USE DRUG,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,3193
JUSTINE A NICCOLLAI,WANDER/REMAIN/PROWL IN PUBLIC,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3194
JUSTINE A NICCOLLAI,WANDERING/PROWLING TO OBTAIN/S,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,3195
KATHLEEN M DELANEY,BURGLARY-REMAIN IN STRUCTURE E,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3196
KATHLEEN M DELANEY,CDS - MANU/DIST/PWID - HEROIN/,547.5,2,1095,1095,0,774.2819253992695,547.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,3197
KATHLEEN M DELANEY,CDS/ANALOG - DISTRIBUTE ON/NEA,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3198
KATHLEEN M DELANEY,ENDANGERING-ABUSE/NEGLECT OF A,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3199
KATHLEEN M DELANEY,MANUF/DISTR CDS OR INTENT TO M,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3200
KATHLEEN M DELANEY,POSS CDS/ANALOG - SCHD I II II,365.0,3,1095,1095,0,632.1985447626403,0.0,0,40.0,3,120,60,0,34.64101615137755,60.0,60,3201
KATHLEEN M DELANEY,RESIST ARR/ELUD-FLIGHT PREVENT,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,3202
KATHLEEN M DELANEY,THEFT BY UNLAWFL TAKNG-MOVABLE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3203
KATHY C QASIM,AGG ASSAULT-ATTEMPT/CAUSE BI W,272.0,2,544,364,180,130.10764773832474,272.0,180,18.0,2,36,36,0,25.45584412271571,18.0,0,3204
KATHY C QASIM,AGG ASSAULT-ON LAW ENFORCEMENT,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3205
KATHY C QASIM,ASSAULT BY AUTO/VESSEL-RECKLES,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,3206
KATHY C QASIM,BURGLARY-ENTERING STRUCTURE ET,668.0,3,2004,1640,0,861.2270316240661,364.0,0,22.666666666666668,3,68,60,0,32.57811126098831,8.0,0,3207
KATHY C QASIM,CONSPIRACY - AGREE/AID IN COND,364.0,1,364,364,364,,364.0,364,48.0,1,48,48,48,,48.0,48,3208
KATHY C QASIM,CONSPIRACY - AGREE/ENGAGE IN C,270.0,2,540,540,0,381.8376618407357,270.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,3209
KATHY C QASIM,CONTEMPT - VIOLATE DV ORDER BY,364.0,2,728,364,364,0.0,364.0,364,36.0,2,72,36,36,0.0,36.0,36,3210
KATHY C QASIM,CONTEMPT-VIOLATE JUDICIAL/REST,84.0,1,84,84,84,,84.0,84,12.0,1,12,12,12,,12.0,12,3211
KATHY C QASIM,CREDIT CARD THEFT - FRAUDULENT,1093.3333333333333,3,3280,1640,0,946.8544414709863,1640.0,1640,12.0,3,36,36,0,20.784609690826528,0.0,0,3212
KATHY C QASIM,CRIMINAL ATTEMPT - PURPOSELY E,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,3213
KATHY C QASIM,CRIMINAL ATTEMPT-OMISSION STEP,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3214
KATHY C QASIM,CRIMINAL MISCHIEF-DAMAGE PROPE,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3215
KATHY C QASIM,CRIMINAL TRESPASS-PEERING INTO,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,3216
KATHY C QASIM,ENDANGERING-ABUSE/NEGLECT OF A,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,3217
KATHY C QASIM,FALSE SWEARING - FALSE STATEME,90.0,1,90,90,90,,90.0,90,36.0,1,36,36,36,,36.0,36,3218
KATHY C QASIM,FORGERY-UTTER FORGED DOCS-OTHE,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3219
KATHY C QASIM,FORGRY-FALSE AUTH OF WRIT-GOV,180.0,1,180,180,180,,180.0,180,36.0,1,36,36,36,,36.0,36,3220
KATHY C QASIM,MANUF/DISTR CDS OR INTENT TO M,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3221
KATHY C QASIM,MONEY LAUNDERING-TRANSP/POSSES,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3222
KATHY C QASIM,OPERATE MV DURING LICENSE SUSP,180.0,1,180,180,180,,180.0,180,24.0,1,24,24,24,,24.0,24,3223
KATHY C QASIM,POSS CDS/ANALOG - SCHD I II II,273.57142857142856,7,1915,1825,0,684.937431970458,0.0,0,24.714285714285715,7,173,48,0,21.731039902363054,34.0,0,3224
KATHY C QASIM,REG OF SEX OFF-NOTICE OF CHANG,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,3225
KATHY C QASIM,RESIST ARR/ELUD-MV OP- RISK OF,1003.75,4,4015,2190,0,1168.570173331495,912.5,0,3.25,4,13,12,0,5.852349955359813,0.5,0,3226
KATHY C QASIM,SHOPLIFTING-TAKE MERCH W/OUT P,540.0,2,1080,540,540,0.0,540.0,540,0.0,2,0,0,0,0.0,0.0,0,3227
KATHY C QASIM,SIMPLE ASSAULT-PURPOSELY/KNOWI,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3228
KATHY C QASIM,STRICT LIABILITY VEHICULAR HOM,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,3229
KATHY C QASIM,THEFT BY DECEPTION-VALUE $500-,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3230
KATHY C QASIM,THEFT BY UNLAWFL TAKNG-MOVABLE,180.0,4,720,540,0,243.88658566363725,90.0,0,21.0,4,84,36,0,18.0,24.0,36,3231
KATHY C QASIM,UNLAWFUL POSS OF HANDGUN W/OUT,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3232
KATHY C QASIM,UNLAWFUL POSS WEAP - RIFLES/SH,637.5,2,1275,1275,0,901.5611460128481,637.5,0,18.0,2,36,36,0,25.45584412271571,18.0,0,3233
KATHY C QASIM,WANDERING/PROWLING TO OBTAIN/S,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,3234
KEITH A BACHMANN,ABC ACT UNLAWFULLY MANUFACTURE,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3235
KEITH A BACHMANN,AGG ASSAULT - ON DOMESTIC VIOL,0.0,2,0,0,0,0.0,0.0,0,36.0,2,72,48,24,16.97056274847714,36.0,24,3236
KEITH A BACHMANN,AGG ASSAULT-ATTEMPT/CAUSE SBI,1277.5,2,2555,2555,0,1806.6578259316288,1277.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,3237
KEITH A BACHMANN,AGG ASSAULT-ATTEMPT/CAUSE SIGN,364.0,2,728,364,364,0.0,364.0,364,36.0,2,72,48,24,16.97056274847714,36.0,24,3238
KEITH A BACHMANN,AGG ASSAULT-EMERGENCY 1ST AID/,81.0,1,81,81,81,,81.0,81,18.0,1,18,18,18,,18.0,18,3239
KEITH A BACHMANN,AGG ASSAULT-ON LAW ENFORCEMENT,364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,3240
KEITH A BACHMANN,AGGRAVATED SEXUAL ASSAULT - VI,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,3241
KEITH A BACHMANN,ARSON-RECKLESS DANGER TO BLDG/,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3242
KEITH A BACHMANN,ASSAULT BY AUTO/VESSEL-RECKLES,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3243
KEITH A BACHMANN,BIAS INTIMIDATION-UNDERLYING O,0.0,2,0,0,0,0.0,0.0,0,60.0,2,120,60,60,0.0,60.0,60,3244
KEITH A BACHMANN,BURGLARY-ENTERING STRUCTURE ET,575.0,9,5175,1460,0,603.3150089298292,364.0,0,16.0,9,144,48,0,21.633307652783937,0.0,0,3245
KEITH A BACHMANN,CONSPIRACY - AGREE/ENGAGE IN C,1460.0,2,2920,1825,1095,516.1879502661797,1460.0,1095,0.0,2,0,0,0,0.0,0.0,0,3246
KEITH A BACHMANN,CONTEMPT - VIOLATE DV ORDER BY,248.0,1,248,248,248,,248.0,248,0.0,1,0,0,0,,0.0,0,3247
KEITH A BACHMANN,CRIMINAL ATTEMPT - PURPOSELY E,547.5,2,1095,1095,0,774.2819253992695,547.5,0,24.0,2,48,48,0,33.94112549695428,24.0,0,3248
KEITH A BACHMANN,CRIMINAL MISCHIEF-DAMAGE PROPE,85.5,2,171,171,0,120.91525958289962,85.5,0,6.0,2,12,12,0,8.48528137423857,6.0,0,3249
KEITH A BACHMANN,CRIMINAL TRESPASS-RESEARCH FAC,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3250
KEITH A BACHMANN,DESTRUCTION/ALTERATION OF MEDI,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3251
KEITH A BACHMANN,DISORDERLY CONDUCT-IMPROP BEHA,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,3252
KEITH A BACHMANN,DISORDERLY CONDUCT-OFFENSIVE L,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,3253
KEITH A BACHMANN,ENDANGERING-ABUSE/NEGLECT OF A,0.0,3,0,0,0,0.0,0.0,0,36.0,3,108,60,12,24.0,36.0,12,3254
KEITH A BACHMANN,ENDANGERING-ABUSE/NEGLECT/SEXU,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,3255
KEITH A BACHMANN,ENDANGERING-PERMIT CHILD TO EN,3650.0,1,3650,3650,3650,,3650.0,3650,0.0,1,0,0,0,,0.0,0,3256
KEITH A BACHMANN,ENDANGERING-SEXUAL CONDUCT WIT,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3257
KEITH A BACHMANN,HEALTH CARE FRAUD-INTENTIONAL,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,3258
KEITH A BACHMANN,KNOW POSS/VIEW/CTRL 1K<100K CH,1186.25,4,4745,1460,1095,182.50000000000003,1095.0,1095,0.0,4,0,0,0,0.0,0.0,0,3259
KEITH A BACHMANN,KNOW POSS/VIEW/CTRL <1K ITEMS,973.3333333333334,3,2920,1825,0,918.563189624608,1095.0,0,16.0,3,48,48,0,27.712812921102035,0.0,0,3260
KEITH A BACHMANN,KNOWING LEAVING SCENE OF MV AC,182.0,1,182,182,182,,182.0,182,0.0,1,0,0,0,,0.0,0,3261
KEITH A BACHMANN,KNOWINGLY EXHIBITING A FALSE G,182.5,2,365,365,0,258.0939751330898,182.5,0,12.0,2,24,24,0,16.97056274847714,12.0,0,3262
KEITH A BACHMANN,KNOWINGLY LEAVE SCENE OF ACCID,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3263
KEITH A BACHMANN,MANUF/DISTR CDS OR INTENT TO M,731.6666666666666,15,10975,2555,0,941.1612634450719,90.0,0,20.0,15,300,60,0,21.111946516469903,12.0,0,3264
KEITH A BACHMANN,MONEY LAUNDERING-STRUCTURE TRA,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,3265
KEITH A BACHMANN,MONEY LAUNDERING-TRANSP/POSSES,0.0,4,0,0,0,0.0,0.0,0,30.0,4,120,36,24,6.928203230275509,30.0,24,3266
KEITH A BACHMANN,OPERATE MV DURING LICENSE SUSP,180.0,2,360,180,180,0.0,180.0,180,0.0,2,0,0,0,0.0,0.0,0,3267
KEITH A BACHMANN,"POSS CDS >6 OZ MARIJUANA, >17",0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,3268
KEITH A BACHMANN,POSS CDS/ANALOG - SCHD I II II,90.0,5,450,180,0,90.0,90.0,0,28.8,5,144,48,12,16.099689437998485,36.0,12,3269
KEITH A BACHMANN,POSS OF WEAPON FOR UNLAWFUL PU,0.0,2,0,0,0,0.0,0.0,0,48.0,2,96,60,36,16.97056274847714,48.0,36,3270
KEITH A BACHMANN,PROHIBITED WEAPONS AND DEVICES,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3271
KEITH A BACHMANN,PROMOTE PROST: EXCEPT SOLICT O,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3272
KEITH A BACHMANN,RECEIVNG STOLEN PROP-KNOW PROP,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,3273
KEITH A BACHMANN,REG OF SEX OFF-NOTICE OF CHANG,504.0,1,504,504,504,,504.0,504,0.0,1,0,0,0,,0.0,0,3274
KEITH A BACHMANN,RESIST ARR/ELUD-AFTER INSTRUCT,18.0,5,90,90,0,40.24922359499622,0.0,0,33.6,5,168,36,24,5.366563145999495,36.0,36,3275
KEITH A BACHMANN,RESIST ARR/ELUD-MV OP- RISK OF,1125.0,4,4500,2555,0,1322.6929600881176,972.5,0,18.0,4,72,48,0,22.978250586152114,12.0,0,3276
KEITH A BACHMANN,ROBBERY-THREAT OR FEAR OF BI -,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,3277
KEITH A BACHMANN,SEXUAL ASSAULT-VIC < 13 & DEF,1460.0,2,2920,1825,1095,516.1879502661797,1460.0,1095,0.0,2,0,0,0,0.0,0.0,0,3278
KEITH A BACHMANN,SHOPLIFTING-CONCEAL MERCH-RETA,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3279
KEITH A BACHMANN,STALKING-STALKING IN VIOLATION,180.0,1,180,180,180,,180.0,180,36.0,1,36,36,36,,36.0,36,3280
KEITH A BACHMANN,TERRORISTIC THREATS-THREAT TO,118.0,1,118,118,118,,118.0,118,24.0,1,24,24,24,,24.0,24,3281
KEITH A BACHMANN,TERRORISTIC THREATS-THREATEN I,171.0,1,171,171,171,,171.0,171,0.0,1,0,0,0,,0.0,0,3282
KEITH A BACHMANN,THEFT BY UNLAWFL TAKNG-MOVABLE,304.0,6,1824,1460,0,584.7392581313486,0.0,0,28.0,6,168,60,0,27.011108825814613,24.0,0,3283
KEITH A BACHMANN,TRAFFIC PERSL ID INFO-MAKE ETC,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,3284
KEITH A BACHMANN,UNLAWFUL POSS WEAP - OTHER WEA,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3285
KEITH A BACHMANN,UNLAWFUL POSS WEAPON-HANDGUNS,425.5,6,2553,1825,0,708.4229668778393,182.0,0,30.0,6,180,60,0,21.12818023399081,36.0,36,3286
KEITH A BACHMANN,UNLAWFUL POSSESSION OF WEAPONS,364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,3287
KEITH A BACHMANN,USE/POSS W/INTEUSE/POSS W/INT,0.0,1,0,0,0,,0.0,0,18.0,1,18,18,18,,18.0,18,3288
KEITH A BACHMANN,WEAPONS-MANU/TRANSPO/DISP/DEFA,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3289
KEVIN M SHANAHAN,BURGLARY-ENTERING STRUCTURE ET,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,3290
KEVIN M SHANAHAN,BURGLARY-NO BI AND/OR UNARMED,35.0,1,35,35,35,,35.0,35,0.0,1,0,0,0,,0.0,0,3291
KEVIN M SHANAHAN,CRIMINAL ATTEMPT - PURPOSELY E,0.0,1,0,0,0,,0.0,0,7.0,1,7,7,7,,7.0,7,3292
KEVIN M SHANAHAN,ENDANGERING-ABUSE/NEGLECT OF A,0.0,1,0,0,0,,0.0,0,7.0,1,7,7,7,,7.0,7,3293
KEVIN M SHANAHAN,INSURANCE FRAUD-FALSE CLAIM ET,0.0,1,0,0,0,,0.0,0,7.0,1,7,7,7,,7.0,7,3294
KEVIN M SHANAHAN,POSS CDS/ANALOG - SCHD I II II,186.71428571428572,7,1307,440,0,232.9053558033923,0.0,0,6.0,7,42,19,0,6.904105059069326,7.0,0,3295
KEVIN M SHANAHAN,RECEIVING STOLEN PROPERTY-VALU,0.0,1,0,0,0,,0.0,0,10.0,1,10,10,10,,10.0,10,3296
KEVIN M SHANAHAN,ROBBERY-INFLICTS BI OR USES FO,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3297
KEVIN M SHANAHAN,THEFT BY UNLAWFL TAKNG-MOVABLE,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,3298
KEVIN M SHANAHAN,USE/POSS W/INTENT TO USE DRUG,122.0,1,122,122,122,,122.0,122,0.0,1,0,0,0,,0.0,0,3299
KEVIN T SMITH,BURGLARY-ENTERING STRUCTURE ET,5840.0,1,5840,5840,5840,,5840.0,5840,0.0,1,0,0,0,,0.0,0,3300
KEVIN T SMITH,CRIMINAL TRESPASS-STRUCT OTHER,34.0,1,34,34,34,,34.0,34,0.0,1,0,0,0,,0.0,0,3301
KIMARIE RAHILL,POSS CDS/ANALOG - SCHD I II II,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,3302
KURT E KRAMER,AGG ASSAULT - ON DOMESTIC VIOL,1231.25,4,4925,1825,180,721.6459773785666,1460.0,1460,9.0,4,36,36,0,18.0,0.0,0,3303
